search_id,title,summary,date,date_text,url,thumbnail,keyword,search_date,page
1e0264225fca1d70,Zulhas Tegaskan Program Makan Bergizi Gratis Tetap Berjalan Selama Ramadhan,Pemerintah menyesuaikan mekanisme layanan MBG agar tetap tepat sasaran.,,"29 January 2026, 16:29",https://republika.co.id/berita//t9md0m490/zulhas-tegaskan-program-makan-bergizi-gratis-tetap-berjalan-selama-ramadhan,https://static.republika.co.id/uploads/images/inpicture_thumb/093212100-1768212789-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,Menteri Bappenas: Program MBG Lebih Mendesak daripada Lapangan Kerja,Pemerintah menilai pemenuhan gizi masyarakat menjadi prioritas utama pembangunan.,,"29 January 2026, 12:40",https://republika.co.id/berita//t9m2f5423/menteri-bappenas-program-mbg-lebih-mendesak-daripada-lapangan-kerja,https://static.republika.co.id/uploads/images/inpicture_thumb/013276600-1768915839-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,Kualitas Gizi Anak Jadi Sorotan di Tahun Kedua MBG,MBG hadir sebagai intervensi baru dalam pemenuhan gizi anak.,,"26 January 2026, 19:06",https://republika.co.id/berita//t9h0ad282/kualitas-gizi-anak-jadi-sorotan-di-tahun-kedua-mbg,https://static.republika.co.id/uploads/images/inpicture_thumb/061201100-1768436317-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,BGN tak Paksa Sekolah yang Menolak MBG,SPPG bisa berkeliling di wilayah cakupan untuk mencari penerima manfaat lain.,,"25 January 2026, 08:30",https://republika.co.id/berita//t9ec6o368/bgn-tak-paksa%c2%a0sekolah-yang-menolak-mbg,https://static.republika.co.id/uploads/images/inpicture_thumb/wakil-kepala-badan-gizi-nasional-bgn-bidang-komunikasi-publik_260125082739-228.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,"Dukung MBG, Susu Ultra Lakukan Investasi Baru Hingga Rp1,1 T",Susu Ultra 125 ml dan 200 ml dirancang khusus untuk dukung MBG.,,"25 January 2026, 08:15",https://republika.co.id/berita//t9ebhw458/dukung-mbg-susu-ultra-lakukan-investasi-baru-hingga-rp11-t,https://static.republika.co.id/uploads/images/inpicture_thumb/031067500-1760086662-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,Dari Ladang ke Dapur: Mak Comblang Project BGN Pangkas Rantai Pasok Pangan,"BGN mulai memetakan komoditas, volume produksi, serta kebutuhan dapur secara terbuka.",,"21 January 2026, 20:55",https://republika.co.id/berita//t97w1a472/dari-ladang-ke-dapur-mak-comblang-project-bgn-pangkas-rantai-pasok-pangan,https://static.republika.co.id/uploads/images/inpicture_thumb/bgn-memangkas-rantai-pasok-melalui-mak-comblang-project-langkah_260121205421-318.JPG,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,"Viral Video MBG tak Sesuai Standar, BGN Beri Klarifikasi",BGN menegaskan menu MBG telah disajikan sesuai SOP saat pembagian.,,"21 January 2026, 15:06",https://republika.co.id/berita//t97ful370/viral-video-mbg-tak-sesuai-standar-bgn-beri-klarifikasi,https://static.republika.co.id/uploads/images/inpicture_thumb/078191600-1729936038-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,"Puluhan Ribu Pegawai BGN Diangkat Jadi PPPK, FSGI: Melukai Hati Guru yang Berjuang Bertahun-tahun",Sebanyak 32 ribu pegawai BGN akan diangkat menjadi PPPK pada Februari 2026.,,"21 January 2026, 14:56",https://republika.co.id/berita//t97fev409/puluhan-ribu-pegawai-bgn-diangkat-jadi-pppk-fsgi-melukai-hati-guru-yang-berjuang-bertahun-tahun,https://static.republika.co.id/uploads/images/inpicture_thumb/0.91186400-1543139546-830-556.jpeg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,Dapur SPPG di Tulungagung Diperiksa Polisi Imbas Kasus Keracunan MBG di SMKN 3 Boyolangu,Ratusan pelajar SMK Negeri 3 Boyolangu mengalami diare usai konsumsi MBG,,"20 January 2026, 20:36",https://republika.co.id/berita//t960g5375/dapur-sppg-di-tulungagung-diperiksa-polisi-imbas-kasus-keracunan-mbg-di-smkn-3-boyolangu,https://static.republika.co.id/uploads/images/inpicture_thumb/040468000-1768915847-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,"Anggaran MBG Rp 335 Triliun, Purbaya Perkirakan Hanya Terserap Rp 200 Triliun","Program MBG 2025 menyerap anggaran sebesar Rp 51,5 triliun atau 72,5 persen.",,"20 January 2026, 18:32",https://republika.co.id/berita//t95upe484/anggaran-mbg-rp-335-triliun-purbaya-perkirakan-hanya-terserap-rp-200-triliun,https://static.republika.co.id/uploads/images/inpicture_thumb/_250908173241-407.png,mbg,2026-02-02 18:34:23,1
